,CaseID,Event,Date,timestamp,type,sensor
0,1,1,01.10.21,2021-10-01T08:30:00.000000000,FloorSensor,T10_Bed
1,1,2,01.10.21,2021-10-01T08:30:01.500000000,FloorSensor,T11_BedWindow5_BedroomT8_Window
2,1,3,01.10.21,2021-10-01T08:30:03.914213562,FloorSensor,T9_BathroomT7_ClosetBed_BedWindow3_Bedroom
3,1,4,01.10.21,2021-10-01T08:30:05.121320343,PresenceSensor,Door2_Bathroom
4,1,6,01.10.21,2021-10-01T08:33:24.192388153,ProximitySensor,T11_BedWindow5_BedroomT8_Window
5,1,26,01.10.21,2021-10-01T08:36:33.849242401,PresenceSensor,Door1_Bedroom
6,1,27,01.10.21,2021-10-01T08:36:40.506096649,FloorSensor,T4_KitchenT3_KitchenChair1_Table
7,1,29,01.10.21,2021-10-01T08:36:43.713203430,FloorSensor,T2_KitchenStove_StoveT1_StoveT5_Table
8,1,86,01.10.21,2021-10-01T08:42:46.991378021,FloorSensor,T4_KitchenT3_KitchenChair1_Table
9,1,87,01.10.21,2021-10-01T08:42:49.198484802,FloorSensor,T2_KitchenStove_StoveT1_StoveT5_Table
10,1,90,01.10.21,2021-10-01T08:43:38.198484802,FloorSensor,T4_KitchenT3_KitchenChair1_Table
11,1,92,01.10.21,2021-10-01T08:44:06.234018707,ProximitySensor,T2_KitchenStove_StoveT1_StoveT5_Table
12,1,115,01.10.21,2021-10-01T08:47:56.683766174,FloorSensor,T4_KitchenT3_KitchenChair1_Table
13,1,134,01.10.21,2021-10-01T08:49:29.305086517,FloorSensor,T2_KitchenStove_StoveT1_StoveT5_Table
14,1,147,01.10.21,2021-10-01T08:50:50.961940765,PresenceSensor,T4_KitchenT3_KitchenChair1_Table
15,1,258,01.10.21,2021-10-01T09:08:55.790367889,ProximitySensor,T2_KitchenStove_StoveT1_StoveT5_Table
16,1,267,01.10.21,2021-10-01T09:14:19.411688232,FloorSensor,T4_KitchenT3_KitchenChair1_Table
17,1,275,01.10.21,2021-10-01T09:20:42.725396728,FloorSensor,T2_KitchenStove_StoveT1_StoveT5_Table
18,1,278,01.10.21,2021-10-01T09:21:33.346717071,FloorSensor,T4_KitchenT3_KitchenChair1_Table
19,1,279,01.10.21,2021-10-01T09:21:49.175144195,FloorSensor,T2_KitchenStove_StoveT1_StoveT5_Table
20,1,280,01.10.21,2021-10-01T09:21:52.796464538,PresenceSensor,Door1_Bedroom
21,1,281,01.10.21,2021-10-01T09:21:56.417784881,FloorSensor,T10_Bed
22,1,333,01.10.21,2021-10-01T09:26:20.488852691,PresenceSensor,Door2_Bathroom
23,1,335,01.10.21,2021-10-01T09:34:07.938600158,FloorSensor,T9_BathroomT7_ClosetBed_BedWindow3_Bedroom
24,2,525,02.10.21,2021-10-02T08:30:00.000000000,FloorSensor,T10_Bed
25,2,526,02.10.21,2021-10-02T08:30:01.500000000,FloorSensor,T11_BedWindow5_BedroomT8_Window
26,2,593,02.10.21,2021-10-02T08:33:43.328427124,PresenceSensor,Door2_Bathroom
27,2,595,02.10.21,2021-10-02T08:40:40.949747467,FloorSensor,T11_BedWindow5_BedroomT8_Window
28,2,596,02.10.21,2021-10-02T08:40:44.985281372,PresenceSensor,Door1_Bedroom
29,2,597,02.10.21,2021-10-02T08:40:51.435028839,FloorSensor,T4_KitchenT3_KitchenChair1_Table
30,2,599,02.10.21,2021-10-02T08:40:54.642135620,FloorSensor,T2_KitchenStove_StoveT1_StoveT5_Table
31,2,651,02.10.21,2021-10-02T08:46:13.920310211,FloorSensor,T4_KitchenT3_KitchenChair1_Table
32,2,652,02.10.21,2021-10-02T08:46:42.748737335,FloorSensor,T2_KitchenStove_StoveT1_StoveT5_Table
33,2,655,02.10.21,2021-10-02T08:46:56.955844116,FloorSensor,T4_KitchenT3_KitchenChair1_Table
34,2,658,02.10.21,2021-10-02T08:47:35.612698364,FloorSensor,T2_KitchenStove_StoveT1_StoveT5_Table
35,2,718,02.10.21,2021-10-02T08:54:29.062445831,PresenceSensor,T4_KitchenT3_KitchenChair1_Table
36,2,837,02.10.21,2021-10-02T09:13:45.269552612,FloorSensor,T2_KitchenStove_StoveT1_StoveT5_Table
37,2,845,02.10.21,2021-10-02T09:14:57.305086517,FloorSensor,T4_KitchenT3_KitchenChair1_Table
38,2,847,02.10.21,2021-10-02T09:18:04.133513641,FloorSensor,T2_KitchenStove_StoveT1_StoveT5_Table
39,2,850,02.10.21,2021-10-02T09:22:20.376154327,FloorSensor,T4_KitchenT3_KitchenChair1_Table
40,2,854,02.10.21,2021-10-02T09:23:03.240115356,FloorSensor,T2_KitchenStove_StoveT1_StoveT5_Table
41,2,857,02.10.21,2021-10-02T09:24:01.861435699,FloorSensor,T4_KitchenT3_KitchenChair1_Table
42,2,859,02.10.21,2021-10-02T09:24:25.518289947,PresenceSensor,Door1_Bedroom
43,2,860,02.10.21,2021-10-02T09:24:32.553823852,PresenceSensor,Door2_Bathroom
44,2,862,02.10.21,2021-10-02T09:33:36.760930633,FloorSensor,T9_BathroomT7_ClosetBed_BedWindow3_Bedroom
45,2,1004,02.10.21,2021-10-02T09:41:23.417784881,FloorSensor,T10_Bed
46,2,1005,02.10.21,2021-10-02T09:41:29.867532348,FloorSensor,T9_BathroomT7_ClosetBed_BedWindow3_Bedroom
47,3,1085,03.10.21,2021-10-03T08:30:00.000000000,FloorSensor,T10_Bed
48,3,1086,03.10.21,2021-10-03T08:30:01.500000000,FloorSensor,T11_BedWindow5_BedroomT8_Window
49,3,1158,03.10.21,2021-10-03T08:34:01.328427124,PresenceSensor,Door2_Bathroom
50,3,1160,03.10.21,2021-10-03T08:38:39.949747467,FloorSensor,T11_BedWindow5_BedroomT8_Window
51,3,1161,03.10.21,2021-10-03T08:38:43.985281372,PresenceSensor,Door1_Bedroom
52,3,1162,03.10.21,2021-10-03T08:38:50.435028839,FloorSensor,T4_KitchenT3_KitchenChair1_Table
53,3,1164,03.10.21,2021-10-03T08:38:53.642135620,FloorSensor,T2_KitchenStove_StoveT1_StoveT5_Table
54,3,1215,03.10.21,2021-10-03T08:44:10.920310211,FloorSensor,T4_KitchenT3_KitchenChair1_Table
55,3,1216,03.10.21,2021-10-03T08:44:40.748737335,FloorSensor,T2_KitchenStove_StoveT1_StoveT5_Table
56,3,1219,03.10.21,2021-10-03T08:44:53.955844116,FloorSensor,T4_KitchenT3_KitchenChair1_Table
57,3,1222,03.10.21,2021-10-03T08:45:31.612698364,FloorSensor,T2_KitchenStove_StoveT1_StoveT5_Table
58,3,1285,03.10.21,2021-10-03T08:53:09.062445831,PresenceSensor,T4_KitchenT3_KitchenChair1_Table
59,3,1372,03.10.21,2021-10-03T09:07:12.269552612,FloorSensor,T2_KitchenStove_StoveT1_StoveT5_Table
60,3,1379,03.10.21,2021-10-03T09:08:43.305086517,FloorSensor,T4_KitchenT3_KitchenChair1_Table
61,3,1381,03.10.21,2021-10-03T09:12:40.133513641,FloorSensor,T2_KitchenStove_StoveT1_StoveT5_Table
62,3,1384,03.10.21,2021-10-03T09:16:58.376154327,FloorSensor,T4_KitchenT3_KitchenChair1_Table
63,3,1388,03.10.21,2021-10-03T09:17:31.240115356,FloorSensor,T2_KitchenStove_StoveT1_StoveT5_Table
64,3,1391,03.10.21,2021-10-03T09:18:23.861435699,FloorSensor,T4_KitchenT3_KitchenChair1_Table
65,3,1393,03.10.21,2021-10-03T09:18:47.518289947,PresenceSensor,Door1_Bedroom
66,3,1394,03.10.21,2021-10-03T09:18:54.553823852,PresenceSensor,Door2_Bathroom
67,3,1396,03.10.21,2021-10-03T09:25:56.760930633,FloorSensor,T9_BathroomT7_ClosetBed_BedWindow3_Bedroom
68,3,1544,03.10.21,2021-10-03T09:34:04.417784881,FloorSensor,T10_Bed
69,3,1545,03.10.21,2021-10-03T09:34:10.867532348,FloorSensor,T9_BathroomT7_ClosetBed_BedWindow3_Bedroom
70,4,1661,04.10.21,2021-10-04T08:30:00.000000000,FloorSensor,T10_Bed
71,4,1662,04.10.21,2021-10-04T08:30:01.500000000,FloorSensor,T11_BedWindow5_BedroomT8_Window
72,4,1707,04.10.21,2021-10-04T08:32:29.328427124,PresenceSensor,Door2_Bathroom
73,4,1709,04.10.21,2021-10-04T08:36:35.949747467,FloorSensor,T11_BedWindow5_BedroomT8_Window
74,4,1710,04.10.21,2021-10-04T08:36:39.985281372,PresenceSensor,Door1_Bedroom
75,4,1711,04.10.21,2021-10-04T08:36:46.435028839,FloorSensor,T4_KitchenT3_KitchenChair1_Table
76,4,1713,04.10.21,2021-10-04T08:36:49.642135620,FloorSensor,T2_KitchenStove_StoveT1_StoveT5_Table
